,tractid,state,county,tract,pop10,nhwht10,nhblk10,ntv10,asian10,hisp10,haw10,india10,china10,filip10,japan10,korea10,viet10,mex10,pr10,cuban10,family10,fhh10,hu10,vac10,ohu10,own10,rent10,a18und10,a60up10,a75up10,agewht10,a15wht10,a60wht10,ageblk10,a15blk10,a60blk10,agehsp10,a15hsp10,a60hsp10,ageasn10,a15asn10,a60asn10,agentv10,a15ntv10,a60ntv10,GlobD10,GlobG10,percent_white10,percent_black10,percent_asian10,percent_hispanic10,percent_indian10,percent_chinese10,percent_filip10,percent_japan10,percent_korean10,percent_viet10,percent_mex10,percent_pr10,percent_cuban10,percent_vacant_housing10,percent_occupied_housing10,percent_under18_10,percent_60andup_10,percent_75andup_10,percent_owneroccupied_10,percent_renteroccupied_10,non-white10,statea,countya,tracta,pnhwht12,pnhblk12,phisp12,pntv12,pasian12,phaw12,pindia12,pchina12,pfilip12,pjapan12,pkorea12,pviet12,p15wht12,p65wht12,p15blk12,p65blk12,p15hsp12,p65hsp12,p15ntv12,p65ntv12,p15asn12,p65asn12,pmex12,pcuban12,ppr12,pruanc12,pitanc12,pgeanc12,piranc12,pscanc12,pfb12,pnat12,p10imm12,prufb12,pitfb12,pgefb12,pirfb12,pscfb12,polang12,plep12,phs12,pcol12,punemp12,pflabf12,pprof12,pmanuf12,psemp12,pvet12,p65pov12,ppov12,pwpov12,pnapov12,pfmpov12,pbpov12,phpov12,papov12,pvac12,pown12,pmulti12,p30old12,p18und12,p60up12,p75up12,pmar12,pwds12,pfhh12,p10yrs12,ageblk12,agentv12,agewht12,agehsp12,india12,filip12,japan12,korea12,viet12,pop12,nhwht12,nhblk12,ntv12,hisp12,asian12,haw12,china12,a15wht12,a65wht12,a15blk12,a65blk12,a15hsp12,a65hsp12,a15ntv12,a65ntv12,ageasn12,a15asn12,a65asn12,mex12,pr12,cuban12,geanc12,iranc12,itanc12,ruanc12,fb12,nat12,itfb12,rufb12,ag5up12,irfb12,gefb12,scanc12,n10imm12,olang12,lep12,scfb12,ag25up12,dfmpov12,hh12,hinc12,hincb12,hincw12,hinch12,incpc12,ag18cv12,vet12,empclf12,dpov12,npov12,dbpov12,nbpov12,dnapov12,nnapov12,dwpov12,nwpov12,dhpov12,nhpov12,hhb12,hhw12,hhh12,hs12,col12,clf12,unemp12,dflabf12,flabf12,prof12,manuf12,semp12,hha12,hinca12,n65pov12,nfmpov12,napov12,dapov12,family12,hu12,vac12,ohu12,own12,rent12,dmulti12,mrent12,mhmval12,multi12,h30old12,h10yrs12,a18und12,a60up12,a75up12,ag15up12,12-Mar,wds12,fhh12,percent_employed12,year
125,25025100500,MA,Suffolk County,Census Tract 1005,5989,796,3487,32,589,968,0,19,39,7,5,1,522,30,375,15,1449,508,2383,209,2174,680,1494,1551,857,197,796,82,206,3317,771,439,968,302,89,573,113,83,14,5,0,wbha,Global,13.291033561529472,58.22340958423778,9.834696944398065,16.16296543663383,0.3172482885289698,0.6511938554015696,0.11688094840540993,0.08348639171814994,0.016697278343629992,8.715979295374854,0.5009183503088996,6.261479378861246,0.2504591751544498,8.770457406630298,91.2295425933697,25.897478710970116,14.309567540490901,3.289363833695108,28.535459504825848,62.69408308854386,101.669727834363,25,25,100500,7.28000021,61.59999847,20.88999939,0.930000007,7.420000076,0.0,0.0,0.50999999,0.0,0.0,0.0,6.909999847000001,2.660000086,9.930000305,22.81999969,8.68999958,13.92000008,8.859999657000001,0.0,20.75,26.12999916,0.0,0.209999993,0.0,9.819999695,0.0,0.479999989,0.7099999790000001,1.899999976,0.0,31.01000023,11.77999973,13.48999977,0.0,0.0,0.0,0.0,0.0,43.50999832,13.35999966,57.36000061,20.88999939,19.27000046,62.31999969,33.65000153,3.700000048,9.609999657000001,3.710000038,3.630000114,19.53000069,3.660000086,0.0,11.14999962,22.23999977,31.78000069,28.03000069,18.64999962,36.15999985,84.80000305,92.80999756,24.90999985,12.68999958,3.670000076,29.38999939,21.19000053,35.77999878,71.87000275,3821,53,413,1185,0,0,0,0,392,5672,413,3494,53,1185,421,0,29,11,41,872,332,165,105,0,11,421,110,0,12,557,0,40,108,27,0,1759,668,0,0,5173,0,0,0,765,2251,691,0,3891,1283,1980,52596,49707,101000,46034,27151,4259,158,2621,5627,1099,3781,841,53,0,410,15,1183,376,1319,194,410,2232,813,3223,621,2391,1490,882,97,252,126,42821.0,204,143,118,421,1283,2434,454,1980,716,1264,2434,1030,409800,2064,2259,1423,1413,720,208,4553,1338,965,459,81.32174992243252,2010-01-01
126,25025100601,MA,Suffolk County,Census Tract 1006.01,5154,2102,1518,15,860,478,0,38,29,13,1,12,754,14,194,4,1162,265,2192,164,2028,927,1101,1148,720,199,2102,288,413,1418,300,144,478,134,34,841,183,102,8,1,0,wbha,Global,40.783857198292594,29.452852153667052,16.686069072564994,9.274350019402403,0.7372914241365931,0.5626697710516104,0.2522312766783081,0.019402405898331396,0.2328288707799767,14.62941404734187,0.2716336825766395,3.76406674427629,0.07760962359332557,7.481751824817518,92.51824817518248,22.273961971284443,13.969732246798605,3.861078773767947,42.29014598540146,50.228102189781026,76.25145518044238,25,25,100601,40.38999939,23.62000084,7.929999828,0.180000007,20.82999992,0.0,0.829999983,0.0,0.0,0.0,0.0,19.78000069,8.600000381000001,19.38999939,12.77999973,1.129999995,27.98999977,3.559999943,0.0,0.0,22.0,0.0,0.360000014,0.0,4.039999962,0.0,2.400000095,2.279999971,21.31999969,0.649999976,30.45999908,18.29000092,13.46000004,0.0,0.0,0.0,5.269999981000001,0.0,37.20999908,9.789999962000001,43.84999847,28.77000046,11.34000015,68.08000183,36.79999924,5.539999962,3.380000114,3.799999952,0.310000002,12.52000046,0.8999999759999999,100.0,6.429999828,14.01000023,0.0,39.34000015,14.93999958,44.0,83.51999664,85.15000153,20.30999947,14.89999962,5.090000153,38.90999985,12.73999977,16.95999908,67.52999878,1330,9,2001,393,41,0,0,0,980,4954,2001,1170,9,393,1032,0,0,172,388,170,15,110,14,0,0,1032,227,0,18,200,0,113,1056,119,0,1509,906,0,0,4625,261,0,32,667,1721,453,0,3396,1150,1925,52841,43775,57774,61219,27285,3948,150,2636,4913,615,1299,182,9,9,1997,18,387,0,602,959,169,1489,977,2954,335,2074,1412,970,146,89,193,59732.0,15,74,406,1032,1150,2263,338,1925,847,1078,2263,1055,287500,1890,1927,1300,1006,738,252,4135,1609,527,195,89.23493568043331,2010-01-01
127,25025100603,MA,Suffolk County,Census Tract 1006.03,1904,1314,265,3,167,129,0,3,12,4,0,2,138,6,67,0,384,72,840,86,754,413,341,371,369,185,1314,186,296,235,49,38,129,40,8,161,39,16,1,0,0,wba,Semi global,69.01260504201679,13.918067226890754,8.771008403361344,6.775210084033612,0.15756302521008406,0.6302521008403361,0.21008403361344535,0.0,0.10504201680672268,7.2478991596638656,0.3151260504201681,3.51890756302521,0.0,10.238095238095235,89.76190476190477,19.485294117647054,19.380252100840334,9.716386554621847,49.16666666666666,40.595238095238095,41.806722689075634,25,25,100603,64.30999756,17.45000076,1.980000019,0.349999994,11.52000046,0.0,0.0,2.130000114,0.0,0.0,0.0,8.210000037999999,4.0,20.52000046,34.27999878,14.72999954,0.0,30.0,0.0,0.0,20.17000008,12.88000011,0.0,0.0,0.300000012,0.49000001,9.050000191,1.580000043,33.02000046,1.730000019,20.90999985,14.09000015,5.139999866,0.49000001,0.0,0.0,1.879999995,0.0,21.46999931,6.809999942999999,42.0,29.48999977,8.340000153,60.38000107,37.06999969,7.409999847000001,2.710000038,6.2300000189999984,0.0,4.670000076,2.200000048,0.0,0.0,5.880000114,12.0,1.75,9.289999962000001,50.70000076,72.81999969,78.77999878,11.11999989,23.57999992,12.85000038,35.0,27.39999962,18.71999931,73.19999695,353,7,1301,40,0,0,0,0,166,2023,1301,353,7,40,233,0,43,52,267,121,52,0,12,0,0,233,47,30,0,6,0,32,668,183,10,423,285,0,10,1952,38,0,35,104,419,133,0,1750,374,791,65938,36591,73472,-999,34319,1798,112,1106,1821,85,289,17,7,0,1182,26,25,3,82,639,0,735,516,1199,100,886,535,410,82,30,47,44886.0,0,0,4,229,374,872,81,791,401,390,872,985,300500,635,687,579,225,477,260,1803,631,494,70,92.24353628023351,2010-01-01
128,25025100700,MA,Suffolk County,Census Tract 1007,4322,3847,168,10,177,101,0,10,23,6,2,6,127,11,40,4,1003,92,1975,102,1873,1038,835,874,903,411,3847,689,826,152,25,36,101,26,12,167,44,19,5,1,2,wa,Single immig,89.00971772327627,3.8870893105043964,4.095326237852847,2.336881073577048,0.23137436372049974,0.5321610365571494,0.13882461823229986,0.046274872744099964,0.13882461823229986,2.9384544192503466,0.25451180009254976,0.9254974548819992,0.09254974548819993,5.1645569620253164,94.83544303797468,20.222119389171677,20.89310504396113,9.509486348912539,52.55696202531646,42.278481012658226,15.849143914854233,25,25,100700,90.61000061,3.74000001,1.7000000480000002,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629999995,16.59000015,16.48999977,41.72000122,13.5,0.0,0.0,-999.0,-999.0,18.38999939,26.44000053,0.230000004,0.0,0.5299999710000001,0.0,19.76000023,3.75999999,43.58000183,0.230000004,10.26000023,5.510000229,4.730000018999999,0.0,0.319999993,0.0,5.940000057000001,0.0,7.409999847000001,1.350000024,40.74000168,34.25999832,7.619999886,65.73999786,41.25999832,3.349999905,5.71999979,4.730000018999999,3.75999999,7.659999847000001,7.650000095,-999.0,0.0,19.62999916,0.0,0.0,5.400000095,58.88999939,60.09000015,94.59999847,20.12000084,20.77000046,10.57999992,39.31000137,17.69000053,6.539999962,55.59999847,163,0,3949,74,0,0,0,0,71,4358,3949,163,0,74,87,0,0,655,651,68,22,0,0,0,0,87,16,23,10,23,0,164,1899,861,0,447,240,14,0,3993,259,0,10,206,296,54,0,3117,1040,1856,70000,30694,67750,-999,34592,3407,161,2271,4358,334,163,32,0,0,3949,302,74,0,51,1736,9,1270,1068,2428,185,1970,1295,937,76,130,16,-999.0,164,0,0,87,1040,1962,106,1856,1093,763,1962,884,366800,1179,1856,1032,877,905,461,3607,1418,638,68,93.5337726523888,2010-01-01
129,25025100800,MA,Suffolk County,Census Tract 1008,5546,2896,1463,35,663,412,0,47,69,17,12,4,519,34,147,13,1216,224,2702,178,2524,1152,1372,1057,1109,357,2896,359,710,1364,276,213,412,102,43,615,117,110,15,1,1,wbha,Global,52.217814641182834,26.379372520735664,11.954561846375766,7.428777497295347,0.8474576271186439,1.2441399206635413,0.3065272268301479,0.21637216011539848,0.0721240533717995,9.358095924990984,0.6130544536602958,2.650558961413632,0.23440317345834835,6.587712805329387,93.4122871946706,19.058781103498017,19.99639379733141,6.437071763433106,42.635085122131755,50.77720207253886,61.93653083303282,25,25,100800,43.86999893,34.65999985,6.440000057000001,0.0,11.72999954,0.0,0.300000012,0.0,0.319999993,0.0,0.0,11.10000038,10.28999996,18.12999916,33.41999817,4.510000229,47.75999832,0.0,-999.0,-999.0,9.68999958,9.949999809,0.25999999,0.0,4.760000229,0.7300000190000001,1.74000001,2.470000029,23.60000038,0.349999994,25.80999947,18.73999977,5.7699999810000016,0.0,0.0,0.0,1.5,0.0,34.49000168,5.46999979,36.68000031,33.84999847,11.85000038,69.83999634,34.15000153,3.819999933,6.78000021,7.71999979,2.670000076,8.479999542,2.769999981,-999.0,4.170000076,11.53999996,55.29000092,18.35000038,5.289999962,48.79999924,73.34999847,85.56999969,24.01000023,15.89000034,4.670000076,40.52999878,17.36000061,11.94999981,67.51999664,2618,0,2896,425,20,21,0,0,733,6601,2896,2288,0,425,774,0,0,298,525,875,118,203,0,0,0,774,75,77,17,314,0,163,1558,115,48,1704,1237,0,0,6411,99,0,23,381,2211,351,0,4624,1632,2580,67191,66744,76055,49559,30939,5016,387,3482,6590,559,2618,302,0,0,2885,80,425,235,804,1387,174,1696,1565,3883,460,2898,2024,1189,133,236,272,26833.0,176,68,142,774,1632,2724,144,2580,1259,1321,2724,1135,302800,1998,2331,1742,1585,1049,308,5272,2137,915,195,89.67293329899563,2010-01-01
130,25025100900,MA,Suffolk County,Census Tract 1009,4072,933,2440,4,287,350,0,41,32,26,7,11,194,13,151,18,996,239,1729,119,1610,868,742,880,691,163,933,85,260,2342,466,357,350,96,20,278,62,40,0,0,0,wbha,Global,22.91257367387033,59.92141453831042,7.048133595284872,8.595284872298624,1.0068762278978391,0.7858546168958742,0.6385068762278978,0.1719056974459725,0.27013752455795675,4.764243614931238,0.3192534381139489,3.7082514734774064,0.4420432220039293,6.882591093117409,93.11740890688259,21.611001964636547,16.969548133595286,4.00294695481336,50.202429149797574,42.91497975708502,87.77013752455795,25,25,100900,23.37000084,51.06000137,9.630000114,0.0,11.32999992,0.0,0.0,1.629999995,0.0,0.0,0.0,9.699999809,0.0,20.21999931,23.54000092,9.109999657000001,18.60000038,6.28000021,-999.0,-999.0,14.98999977,7.800000191,0.0,0.0,4.769999981000001,0.0,1.629999995,0.540000021,14.34000015,0.0,29.70000076,17.70999908,7.889999866,0.0,0.0,0.0,2.819999933,0.0,30.61000061,13.31999969,52.54999924,22.04999924,16.40999985,72.06999969,33.24000168,3.589999914,5.690000057000001,3.880000114,0.74000001,15.77999973,6.2699999810000016,-999.0,9.729999542,9.979999542,20.77000046,36.54999924,5.820000172,48.27000046,51.90999985,86.54000092,21.98999977,17.65999985,3.160000086,29.52000046,20.38999939,32.22999954,61.36000061,2315,0,1004,414,0,0,0,0,417,4297,1004,2194,0,414,487,0,70,0,203,545,211,77,26,0,0,487,73,38,0,205,0,23,616,70,0,1276,761,0,0,4113,121,0,0,339,1259,548,0,3174,1151,1651,56019,54495,65966,51667,26619,3352,130,2145,4297,678,2315,231,0,0,1004,63,414,86,909,525,106,1668,700,2541,417,1969,1419,713,77,122,108,51346.0,32,112,178,487,1151,1753,102,1651,797,854,1753,1143,317500,910,1517,1013,945,759,136,3550,1048,724,371,84.4155844155844,2010-01-01
131,25025101001,MA,Suffolk County,Census Tract 1010.01,5480,133,4675,19,13,594,0,3,1,0,2,0,8,17,229,19,1411,408,2266,139,2127,949,1178,1223,1075,308,133,17,46,4551,814,948,594,187,52,13,1,2,18,0,3,bh,Minority,2.4270072992700733,85.31021897810218,0.2372262773722628,10.83941605839416,0.054744525547445265,0.01824817518248175,0.0,0.0364963503649635,0.0,0.145985401459854,0.3102189781021898,4.178832116788321,0.3467153284671533,6.134157105030893,93.8658428949691,22.317518248175183,19.616788321167885,5.62043795620438,41.87996469549868,51.985878199470434,101.82481751824815,25,25,101001,1.399999976,89.75,8.590000153,0.0,0.27000001100000004,0.0,0.27000001100000004,0.0,0.0,0.0,0.0,0.0,0.0,28.92000008,14.09000015,11.31000042,9.199999809,5.090000153,-999.0,-999.0,0.0,100.0,0.0,0.0,4.389999866,0.0,0.0,0.0,0.0,0.0,47.74000168,22.17000008,18.36000061,0.0,0.0,0.0,0.0,0.0,45.04999924,15.27999973,57.5,16.56999969,18.29999924,68.48999786,35.33000183,2.640000105,11.05000019,4.199999809,1.970000029,19.84000015,71.08000183,-999.0,9.390000342999999,18.46999931,17.42000008,0.0,8.899999618999999,49.02999878,62.68000031,92.52999878,19.10000038,19.84000015,5.9800000189999984,34.79000092,19.44000053,27.51000023,55.38999939,5586,0,83,511,16,0,0,0,0,5949,83,5339,0,511,16,0,0,0,24,787,632,47,26,0,0,16,0,16,0,261,0,0,0,0,0,2840,1319,0,0,5773,0,0,0,1092,2601,882,0,4285,1385,2170,54688,55492,-999,21620,23883,4813,202,2915,5949,1180,5586,1032,0,0,83,59,511,89,2051,0,151,2464,710,3519,644,2850,1952,1030,77,322,16,-999.0,117,130,0,16,1385,2382,212,2170,1064,1106,2382,1048,292900,1493,2204,1202,1136,1180,356,5148,1791,1001,381,82.83603296391021,2010-01-01
132,25025101002,MA,Suffolk County,Census Tract 1010.02,4979,201,3958,26,54,693,0,18,8,3,0,6,29,12,255,19,1269,448,2149,181,1968,667,1301,1193,1027,270,201,12,66,3834,744,875,693,215,49,53,11,5,19,4,4,bh,Minority,4.0369552118899374,79.49387427194216,1.0845551315525206,13.918457521590678,0.3615183771841735,0.1606748343040771,0.06025306286402893,0.0,0.12050612572805786,0.5824462743522796,0.2410122514561157,5.121510343442458,0.3816027314721832,8.422522103303862,91.57747789669615,23.9606346655955,20.626631853785906,5.422775657762604,31.03769194974407,60.539785946952065,102.04860413737696,25,25,101002,4.010000229,73.01999664,18.92000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71000004,42.40999985,20.29999924,17.75,24.71999931,6.650000095,-999.0,-999.0,49.68999863,0.0,0.959999979,0.419999987,1.2799999709999998,0.0,1.570000052,0.0,1.659999967,0.0,31.53000069,20.63999939,7.949999808999999,0.0,0.0,0.0,0.0,0.0,33.20000076,12.13000011,58.38999939,16.36000061,12.26000023,60.56999969,29.12999916,2.75,6.03000021,3.829999924,4.369999886,20.0,19.79000092,-999.0,9.119999886,15.35999966,40.68999863,0.0,13.48999977,30.81999969,68.55999756,96.63999939,25.98999977,21.0,6.2300000189999984,27.88999939,28.94000053,36.36999893,57.79999924,3842,0,191,902,0,0,0,0,0,4767,191,3481,0,902,0,0,0,30,81,780,682,223,60,0,0,161,80,0,46,61,20,0,79,75,0,1503,984,0,0,4560,0,0,0,379,1514,553,0,3062,1097,1827,35490,36548,41538,17578,20119,3528,135,2039,4664,933,3834,589,0,0,96,19,902,367,1555,42,289,1788,501,2309,283,2313,1401,594,56,123,36,-999.0,204,100,0,161,1097,2112,285,1827,563,1264,2112,1039,269000,1448,2041,1056,1239,1001,297,3829,1068,1108,399,88.30662624512777,2010-01-01
133,25025101101,MA,Suffolk County,Census Tract 1011.01,3155,29,2617,9,5,479,0,6,1,0,3,0,0,30,145,14,788,278,1160,112,1048,414,634,901,493,145,29,6,6,2532,569,434,479,166,44,2,0,1,7,4,0,bh,Minority,0.919175911251981,82.94770206022187,0.15847860538827258,15.182250396196515,0.1901743264659271,0.03169572107765452,0.0,0.09508716323296357,0.0,0.0,0.9508716323296356,4.595879556259905,0.4437400950871632,9.655172413793103,90.34482758620688,28.55784469096672,15.625990491283677,4.595879556259905,35.6896551724138,54.6551724137931,104.8811410459588,25,25,101101,3.410000086,80.51000214,15.55000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65999985,0.0,19.97999954,11.80000019,33.08000183,1.7000000480000002,-999.0,-999.0,-999.0,-999.0,0.5,0.0,2.230000019,0.0,0.0,0.0,2.650000095,0.0,36.56999969,17.78000069,6.2300000189999984,0.0,0.0,0.0,0.0,0.0,33.38000107,8.010000229,64.09999847,10.77999973,21.07999992,66.98999786,17.89999962,5.829999924,5.409999847000001,4.039999962,1.950000048,14.82999992,97.41000366,-999.0,9.800000191,11.18000031,36.33000183,-999.0,15.73999977,44.63000107,89.40000153,81.97000122,26.97999954,13.67000008,5.03000021,35.52000046,18.36000061,29.93000031,63.20999908,3103,0,116,529,0,0,0,0,0,3402,116,2739,0,529,0,0,0,46,0,620,366,175,9,0,0,0,0,0,17,76,0,0,90,0,0,1244,605,0,0,3173,0,0,0,212,1059,254,0,2003,765,1033,52898,56250,4185,25563,18773,2451,99,1441,3385,502,3103,347,0,0,116,113,512,186,939,57,135,1284,216,1826,385,1227,822,258,84,78,0,-999.0,66,75,0,0,765,1226,193,1033,461,572,1226,1153,304300,1096,1005,653,918,465,171,2669,948,490,229,78.91566265060241,2010-01-01
134,25025101102,MA,Suffolk County,Census Tract 1011.02,4396,54,3770,20,27,521,1,7,6,9,0,0,4,23,179,10,1083,410,1672,161,1511,407,1104,1233,672,175,54,5,6,3692,864,620,521,181,27,27,0,5,15,4,0,bh,Minority,1.2283894449499546,85.75978161965423,0.6141947224749773,11.851683348498636,0.1592356687898089,0.1364877161055505,0.2047315741583257,0.0,0.0,0.09099181073703366,0.5232029117379435,4.071883530482257,0.22747952684258416,9.629186602870815,90.3708133971292,28.048225659690623,15.286624203821654,3.980891719745223,24.342105263157894,66.02870813397129,104.11737943585078,25,25,101102,2.049999952,83.01000214,11.10000038,0.0,1.139999986,0.0,0.0,0.0,0.0,0.0,0.0,1.139999986,0.0,2.019999981,17.10000038,12.10999966,49.15999985,0.0,-999.0,-999.0,25.45000076,0.0,0.189999998,0.0,2.119999886,0.0,0.349999994,0.0,0.079999998,0.0,34.02000046,14.82999992,10.46000004,0.0,0.0,0.0,0.0,0.0,35.34999847,7.800000191,64.08000183,8.739999771,19.61000061,70.59999847,19.72999954,1.370000005,2.74000001,2.49000001,1.580000043,32.04999924,61.61999893,-999.0,24.36000061,27.31999969,81.12000275,0.0,12.32999992,22.94000053,92.66999817,90.05999756,29.31999969,16.40999985,3.220000029,20.0,22.90999985,45.40000153,70.19000244,4169,0,99,535,0,0,0,0,55,4820,99,4001,0,535,55,0,0,0,2,713,505,263,0,0,0,55,14,0,9,102,0,0,4,17,0,1640,715,0,0,4605,0,0,0,504,1628,359,0,2826,1207,1543,35893,40174,48063,13690,14934,3407,85,2119,4820,1545,4169,1139,0,0,99,61,535,434,1375,31,178,1811,247,2560,502,2024,1429,418,29,58,16,-999.0,76,294,0,55,1207,1760,217,1543,354,1189,1760,1081,310700,1631,1585,1083,1413,791,155,3850,770,882,548,82.7734375,2010-01-01
135,25025110103,MA,Suffolk County,Census Tract 1101.03,5460,2138,1064,29,441,1746,2,41,285,19,13,17,35,59,379,43,1141,302,2353,167,2186,859,1327,1103,676,192,2138,171,292,961,197,134,1746,469,179,392,41,60,22,11,1,wbha,Global,39.15750915750915,19.487179487179485,8.076923076923077,31.978021978021975,0.7509157509157509,5.21978021978022,0.347985347985348,0.2380952380952381,0.31135531135531136,0.6410256410256411,1.0805860805860803,6.9413919413919425,0.7875457875457875,7.097322566935826,92.90267743306416,20.2014652014652,12.38095238095238,3.5164835164835164,36.50658733531662,56.396090097747546,76.42857142857143,25,25,110103,42.49000168,20.63999939,28.09000015,0.0,6.610000134,0.0,1.190000057,2.089999914,1.269999981,0.239999995,0.340000004,0.25,11.42000008,4.5500001910000005,29.29999924,7.900000095,21.62000084,7.369999886,40.43000031,0.0,9.979999542,6.4800000189999984,1.830000043,1.2200000290000002,7.429999828,0.579999983,4.989999771,1.149999976,11.64999962,0.75999999,26.95000076,9.739999771,12.77000046,0.0,0.0,0.0,0.469999999,0.0,38.77999878,8.539999962000001,21.06999969,57.18000031,6.400000095,77.88999939,58.27000046,2.630000114,6.710000038,3.630000114,0.8500000240000001,21.29000092,7.2300000189999984,59.22000122,15.65999985,36.25,32.95000076,12.72000027,4.0500001910000005,40.08000183,74.81999969,76.58000183,21.44000053,9.239999771,2.150000095,31.78000069,13.31999969,33.33000183,78.45999908,1355,282,2505,1656,70,75,14,20,15,5896,2505,1217,0,1656,390,0,123,286,114,397,107,358,122,114,0,401,40,26,108,438,72,68,687,294,34,1589,574,0,0,5454,28,0,45,753,2115,466,0,3944,1188,2298,66735,13125,87614,28750,32536,4632,168,3530,5863,1248,1338,485,282,167,2489,180,1639,540,472,1090,534,831,2255,3735,239,2569,2001,2057,93,237,164,82344.0,50,186,51,401,1188,2395,97,2298,921,1377,2395,1070,337300,1792,1834,1803,1264,545,127,4798,1525,639,396,94.51137884872824,2010-01-01
136,25025110201,MA,Suffolk County,Census Tract 1102.01,2051,411,829,15,46,734,0,10,28,7,1,2,7,9,261,12,523,159,874,59,815,301,514,492,318,79,411,42,126,795,168,107,734,200,74,42,1,10,13,8,0,wbh,Semi global,20.03900536323745,40.41930765480254,2.242808386153096,35.78742077035592,0.4875670404680644,1.3651877133105803,0.3412969283276451,0.04875670404680644,0.09751340809361288,0.3412969283276451,0.4388103364212579,12.72549975621648,0.5850804485616772,6.750572082379862,93.24942791762014,23.98829839102877,15.504631886884447,3.851779619697708,34.43935926773455,58.8100686498856,95.61189663578743,25,25,110201,20.0,52.02000046,22.54000092,0.0,0.419999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.220000267,20.65999985,27.36000061,9.180000305,24.37999916,5.0,-999.0,-999.0,0.0,0.0,0.519999981,0.889999986,14.27000046,0.230000004,3.569999933,1.639999986,4.690000057,0.0,22.68000031,13.47000027,6.010000229,0.0,0.0,0.0,0.889999986,0.0,37.72000122,11.14999962,48.56000137,22.57999992,16.28000069,71.97000122,37.06999969,5.710000038,4.110000134,5.429999828,2.450000048,15.56999969,14.05000019,-999.0,8.930000305,17.30999947,16.84000015,100.0,4.78000021,42.52000046,65.29000092,86.76000214,23.94000053,16.53000069,4.460000038,33.75999832,17.69000053,28.73999977,57.24000168,1166,0,426,480,0,0,0,0,0,2130,426,1108,0,480,9,0,0,35,88,319,107,117,24,0,0,9,0,0,11,304,19,35,100,76,5,483,287,0,0,1946,19,0,0,128,734,217,0,1532,515,856,51316,56076,45104,37500,26446,1620,88,998,2119,330,1161,201,0,0,420,59,475,80,425,213,194,744,346,1192,194,942,678,370,57,41,9,2499.0,52,46,9,9,515,899,43,856,364,492,899,930,324400,587,780,490,510,352,95,1656,559,293,148,83.72483221476509,2010-01-01
137,25025110301,MA,Suffolk County,Census Tract 1103.01,2405,955,656,17,62,692,0,7,35,11,3,2,2,17,189,19,589,127,955,57,898,602,296,560,346,97,955,132,211,602,120,56,692,190,69,60,9,5,13,4,1,wbha,Global,39.70893970893971,27.27650727650728,2.577962577962578,28.773388773388767,0.2910602910602911,1.4553014553014554,0.4573804573804574,0.12474012474012475,0.08316008316008316,0.08316008316008316,0.7068607068607069,7.858627858627858,0.7900207900207901,5.968586387434554,94.03141361256544,23.28482328482329,14.386694386694385,4.033264033264033,63.03664921465968,30.994764397905758,71.18503118503118,25,25,110301,39.83000183,17.59000015,36.13000107,1.730000019,1.179999948,0.0,0.0,0.629999995,0.550000012,0.0,0.0,0.0,9.390000342999999,12.75,6.630000114,0.0,29.40999985,4.579999924,36.36000061,0.0,53.33000183,26.67000008,0.310000002,0.0,16.87999916,0.280000001,4.71999979,2.279999971,12.94999981,1.929999948,27.35000038,14.84000015,5.429999828,0.0,0.0,0.0,2.049999952,0.0,40.34000015,7.7300000189999984,43.84999847,34.20000076,11.72999954,80.0,36.56999969,2.019999981,5.199999809,1.7200000290000002,0.7099999790000001,4.599999905,5.829999924,0.0,3.869999886,0.540000021,5.989999771,0.0,6.989999771,68.45999908,42.38000107,93.01000214,19.90999985,12.51000023,4.599999905,31.04000092,16.11000061,19.92000008,54.99000168,558,44,1012,918,0,14,0,0,0,2541,1012,447,44,918,30,0,16,95,129,37,0,270,42,16,0,30,16,8,8,429,0,58,329,120,7,695,377,0,0,2432,52,0,49,138,981,188,0,1804,517,891,72435,72188,82875,74722,30994,2035,35,1482,2541,117,558,3,44,0,1012,59,918,55,157,539,170,791,617,1679,197,980,784,542,30,77,6,-999.0,18,20,0,30,517,958,67,891,610,281,958,1223,324700,406,891,490,506,318,117,2104,653,339,103,88.2668254913639,2010-01-01
